id,name,price
5943,Chicken Tacos,7.29
5944,Tortilla Chips,2.19
5945,32oz Cup,2.29
5946,Ground Beef Burrito,8.19
5947,Can,2.0
5948,Vegetables Bowl,7.29
5949,16oz Cup,2.09
5950,Ground Beef Tacos,8.19
5951,Tortilla Chips,2.19
5952,Can,2.0
5953,Vegetables Salad,7.29
5954,Can,2.0
5955,Steak Burrito,8.29
5956,Tortilla Chips,2.19
5957,32oz Cup,2.29
5958,Vegetables Salad,7.29
5959,Tortilla Chips,2.19
5960,16oz Cup,2.09
5961,Steak Tacos,8.29
5962,Vegetables Burrito,7.29
5963,16oz Cup,2.09
5964,Steak Tacos,8.29
5965,Can,2.0
5966,Chicken Burrito,7.29
5967,Tortilla Chips,2.19
5968,Can,2.0
5969,Steak Bowl,8.29
5970,Can,2.0
5971,Vegetables Tacos,7.29
5972,32oz Cup,2.29
5973,Steak Tacos,8.29
5974,Ground Beef Salad,8.19
5975,Tortilla Chips,2.19
5976,32oz Cup,2.29
5977,Chicken Burrito,7.29
5978,Vegetables Bowl,7.29
5979,32oz Cup,2.29
5980,Chicken Salad,7.29
5981,16oz Cup,2.09
5982,Steak Tacos,8.29
5983,Can,2.0
5984,Chicken Burrito,7.29
5985,Chicken Salad,7.29
5986,Tortilla Chips,2.19
5987,32oz Cup,2.29
5988,Steak Burrito,8.29
5989,32oz Cup,2.29
5990,Ground Beef Tacos,8.19
5991,Tortilla Chips,2.19
5992,32oz Cup,2.29
5993,Chicken Burrito,7.29
5994,Chicken Salad,7.29
5995,Tortilla Chips,2.19
5996,Can,2.0
5997,Chicken Bowl,7.29
5998,Can,2.0
5999,Ground Beef Burrito,8.19
6000,Vegetables Tacos,7.29
6001,Ground Beef Tacos,8.19
6002,Tortilla Chips,2.19
6003,16oz Cup,2.09
6004,Ground Beef Tacos,8.19
6005,32oz Cup,2.29
6006,Chicken Burrito,7.29
6007,Vegetables Tacos,7.29
6008,Vegetables Burrito,7.29
6009,Tortilla Chips,2.19
6010,32oz Cup,2.29
6011,Chicken Tacos,7.29
6012,Chicken Bowl,7.29
6013,Steak Bowl,8.29
6014,Tortilla Chips,2.19
6015,32oz Cup,2.29
6016,Chicken Burrito,7.29
6017,Vegetables Tacos,7.29
6018,16oz Cup,2.09
6019,Steak Salad,8.29
6020,32oz Cup,2.29
6021,Vegetables Burrito,7.29
6022,Chicken Bowl,7.29
6023,Tortilla Chips,2.19
6024,32oz Cup,2.29
6025,Ground Beef Burrito,8.19
6026,Tortilla Chips,2.19
6027,16oz Cup,2.09
6028,Vegetables Tacos,7.29
6029,Can,2.0
6030,Vegetables Salad,7.29
6031,16oz Cup,2.09
6032,Ground Beef Salad,8.19
6033,Tortilla Chips,2.19
6034,16oz Cup,2.09
6035,Steak Salad,8.29
6036,16oz Cup,2.09
6037,Steak Burrito,8.29
6038,32oz Cup,2.29
6039,Ground Beef Tacos,8.19
6040,Tortilla Chips,2.19
6041,16oz Cup,2.09
6042,Steak Tacos,8.29
6043,Steak Salad,8.29
6044,Chicken Tacos,7.29
6045,Tortilla Chips,2.19
6046,Can,2.0
6047,Steak Tacos,8.29
6048,16oz Cup,2.09
6049,Chicken Bowl,7.29
6050,Tortilla Chips,2.19
6051,16oz Cup,2.09
6052,Chicken Burrito,7.29
6053,16oz Cup,2.09
6054,Chicken Tacos,7.29
6055,Tortilla Chips,2.19
6056,Can,2.0
6057,Vegetables Burrito,7.29
6058,16oz Cup,2.09
6059,Chicken Bowl,7.29
6060,32oz Cup,2.29
6061,Steak Salad,8.29
6062,Can,2.0
6063,Ground Beef Tacos,8.19
6064,Can,2.0
6065,Steak Burrito,8.29
6066,Can,2.0
6067,Chicken Burrito,7.29
6068,16oz Cup,2.09
6069,Chicken Bowl,7.29
6070,Chicken Burrito,7.29
6071,32oz Cup,2.29
6072,Vegetables Tacos,7.29
6073,Steak Bowl,8.29
6074,32oz Cup,2.29
6075,Ground Beef Salad,8.19
6076,16oz Cup,2.09
6077,Ground Beef Salad,8.19
6078,Vegetables Bowl,7.29
6079,Tortilla Chips,2.19
6080,16oz Cup,2.09
6081,Vegetables Burrito,7.29
6082,16oz Cup,2.09
6083,Steak Bowl,8.29
6084,16oz Cup,2.09
6085,Steak Salad,8.29
6086,Tortilla Chips,2.19
6087,16oz Cup,2.09
6088,Steak Burrito,8.29
6089,Vegetables Burrito,7.29
6090,Steak Burrito,8.29
6091,Can,2.0
6092,Ground Beef Tacos,8.19
6093,Chicken Salad,7.29
6094,Tortilla Chips,2.19
6095,32oz Cup,2.29
6096,Chicken Tacos,7.29
6097,Tortilla Chips,2.19
6098,Can,2.0
6099,Vegetables Salad,7.29
6100,32oz Cup,2.29
6101,Steak Salad,8.29
6102,Vegetables Bowl,7.29
6103,Can,2.0
6104,Chicken Burrito,7.29
6105,32oz Cup,2.29
6106,Vegetables Bowl,7.29
6107,Steak Burrito,8.29
6108,Chicken Bowl,7.29
6109,32oz Cup,2.29
6110,Steak Burrito,8.29
6111,16oz Cup,2.09
6112,Ground Beef Salad,8.19
6113,Can,2.0
6114,Vegetables Bowl,7.29
6115,Chicken Bowl,7.29
6116,16oz Cup,2.09
6117,Ground Beef Salad,8.19
6118,Tortilla Chips,2.19
6119,32oz Cup,2.29
6120,Steak Salad,8.29
6121,16oz Cup,2.09
6122,Vegetables Burrito,7.29
6123,Can,2.0
6124,Steak Salad,8.29
6125,Can,2.0
6126,Vegetables Salad,7.29
6127,Chicken Burrito,7.29
6128,16oz Cup,2.09
6129,Vegetables Salad,7.29
6130,32oz Cup,2.29
6131,Steak Tacos,8.29
6132,Chicken Burrito,7.29
6133,Tortilla Chips,2.19
6134,32oz Cup,2.29
6135,Chicken Burrito,7.29
6136,16oz Cup,2.09
6137,Ground Beef Burrito,8.19
6138,32oz Cup,2.29
6139,Vegetables Bowl,7.29
6140,Chicken Tacos,7.29
6141,Vegetables Burrito,7.29
6142,16oz Cup,2.09
6143,Steak Tacos,8.29
6144,32oz Cup,2.29
6145,Steak Burrito,8.29
6146,Tortilla Chips,2.19
6147,Can,2.0
6148,Chicken Tacos,7.29
6149,Ground Beef Bowl,8.19
6150,Can,2.0
6151,Chicken Bowl,7.29
6152,16oz Cup,2.09
6153,Chicken Salad,7.29
6154,Steak Bowl,8.29
6155,Can,2.0
6156,Vegetables Salad,7.29
6157,32oz Cup,2.29
6158,Ground Beef Tacos,8.19
6159,Ground Beef Burrito,8.19
6160,Steak Burrito,8.29
6161,Can,2.0
6162,Vegetables Burrito,7.29
6163,Tortilla Chips,2.19
6164,16oz Cup,2.09
6165,Chicken Burrito,7.29
6166,16oz Cup,2.09
6167,Chicken Bowl,7.29
6168,Vegetables Tacos,7.29
6169,Tortilla Chips,2.19
6170,32oz Cup,2.29
6171,Steak Tacos,8.29
6172,Steak Tacos,8.29
6173,32oz Cup,2.29
6174,Ground Beef Salad,8.19
6175,Can,2.0
6176,Vegetables Salad,7.29
6177,Tortilla Chips,2.19
6178,32oz Cup,2.29
6179,Steak Tacos,8.29
6180,16oz Cup,2.09
6181,Ground Beef Salad,8.19
6182,Ground Beef Tacos,8.19
6183,Vegetables Tacos,7.29
6184,32oz Cup,2.29
6185,Steak Burrito,8.29
6186,32oz Cup,2.29
6187,Steak Bowl,8.29
6188,Chicken Burrito,7.29
6189,Chicken Burrito,7.29
6190,32oz Cup,2.29
6191,Steak Tacos,8.29
6192,16oz Cup,2.09
6193,Chicken Bowl,7.29
6194,Steak Burrito,8.29
6195,Tortilla Chips,2.19
6196,16oz Cup,2.09
6197,Chicken Bowl,7.29
6198,Ground Beef Burrito,8.19
6199,Vegetables Bowl,7.29
6200,Tortilla Chips,2.19
6201,32oz Cup,2.29
6202,Vegetables Tacos,7.29
6203,16oz Cup,2.09
6204,Vegetables Bowl,7.29
6205,Can,2.0
6206,Chicken Burrito,7.29
6207,Tortilla Chips,2.19
6208,32oz Cup,2.29
6209,Chicken Tacos,7.29
6210,Ground Beef Salad,8.19
6211,Ground Beef Burrito,8.19
6212,Ground Beef Salad,8.19
6213,Tortilla Chips,2.19
6214,Can,2.0
6215,Vegetables Tacos,7.29
6216,Chicken Burrito,7.29
6217,Can,2.0
6218,Chicken Burrito,7.29
6219,Chicken Burrito,7.29
6220,Can,2.0
6221,Steak Salad,8.29
6222,Tortilla Chips,2.19
6223,32oz Cup,2.29
6224,Ground Beef Tacos,8.19
6225,Tortilla Chips,2.19
6226,32oz Cup,2.29
6227,Ground Beef Bowl,8.19
6228,Ground Beef Salad,8.19
6229,16oz Cup,2.09
6230,Chicken Bowl,7.29
6231,Chicken Burrito,7.29
6232,32oz Cup,2.29
6233,Ground Beef Burrito,8.19
6234,16oz Cup,2.09
6235,Steak Bowl,8.29
6236,Vegetables Burrito,7.29
6237,Vegetables Tacos,7.29
6238,Can,2.0
6239,Steak Burrito,8.29
6240,Steak Bowl,8.29
6241,Steak Salad,8.29
6242,Steak Burrito,8.29
6243,32oz Cup,2.29
6244,Steak Burrito,8.29
6245,Chicken Bowl,7.29
6246,Chicken Bowl,7.29
6247,32oz Cup,2.29
6248,Vegetables Burrito,7.29
6249,Tortilla Chips,2.19
6250,32oz Cup,2.29
6251,Steak Tacos,8.29
6252,Steak Salad,8.29
6253,Can,2.0
6254,Steak Tacos,8.29
6255,Can,2.0
6256,Chicken Tacos,7.29
6257,Tortilla Chips,2.19
6258,16oz Cup,2.09
6259,Chicken Tacos,7.29
6260,Can,2.0
6261,Chicken Burrito,7.29
6262,32oz Cup,2.29
6263,Steak Burrito,8.29
6264,Chicken Tacos,7.29
6265,Tortilla Chips,2.19
6266,Can,2.0
6267,Steak Salad,8.29
6268,16oz Cup,2.09
6269,Steak Salad,8.29
6270,Tortilla Chips,2.19
6271,32oz Cup,2.29
6272,Chicken Tacos,7.29
6273,Ground Beef Salad,8.19
6274,Steak Tacos,8.29
6275,Vegetables Salad,7.29
6276,Steak Bowl,8.29
6277,Can,2.0
6278,Chicken Tacos,7.29
6279,Tortilla Chips,2.19
6280,Can,2.0
6281,Steak Bowl,8.29
6282,32oz Cup,2.29
6283,Vegetables Burrito,7.29
6284,Vegetables Tacos,7.29
6285,Tortilla Chips,2.19
6286,Can,2.0
6287,Chicken Tacos,7.29
6288,32oz Cup,2.29
6289,Ground Beef Tacos,8.19
6290,32oz Cup,2.29
6291,Ground Beef Bowl,8.19
6292,Can,2.0
6293,Chicken Tacos,7.29
6294,32oz Cup,2.29
6295,Steak Salad,8.29
6296,Tortilla Chips,2.19
6297,32oz Cup,2.29
6298,Chicken Salad,7.29
6299,Tortilla Chips,2.19
6300,16oz Cup,2.09
6301,Ground Beef Salad,8.19
6302,Ground Beef Bowl,8.19
6303,Tortilla Chips,2.19
6304,16oz Cup,2.09
6305,Ground Beef Salad,8.19
6306,Tortilla Chips,2.19
6307,Can,2.0
6308,Vegetables Burrito,7.29
6309,Can,2.0
6310,Chicken Bowl,7.29
6311,Can,2.0
6312,Ground Beef Burrito,8.19
6313,Can,2.0
6314,Vegetables Salad,7.29
6315,Tortilla Chips,2.19
6316,16oz Cup,2.09
6317,Vegetables Tacos,7.29
6318,Tortilla Chips,2.19
6319,Can,2.0
6320,Vegetables Tacos,7.29
6321,Can,2.0
6322,Ground Beef Salad,8.19
6323,16oz Cup,2.09
6324,Chicken Bowl,7.29
6325,Steak Tacos,8.29
6326,16oz Cup,2.09
6327,Vegetables Burrito,7.29
6328,32oz Cup,2.29
6329,Chicken Burrito,7.29
6330,16oz Cup,2.09
6331,Vegetables Burrito,7.29
6332,Ground Beef Burrito,8.19
6333,16oz Cup,2.09
6334,Chicken Burrito,7.29
6335,Ground Beef Tacos,8.19
6336,Steak Burrito,8.29
6337,16oz Cup,2.09
6338,Ground Beef Bowl,8.19
6339,Chicken Salad,7.29
6340,32oz Cup,2.29
6341,Vegetables Tacos,7.29
6342,Ground Beef Tacos,8.19
6343,Chicken Burrito,7.29
6344,Vegetables Bowl,7.29
6345,Tortilla Chips,2.19
6346,32oz Cup,2.29
6347,Ground Beef Salad,8.19
6348,Chicken Tacos,7.29
6349,32oz Cup,2.29
6350,Vegetables Salad,7.29
6351,16oz Cup,2.09
6352,Steak Bowl,8.29
6353,Vegetables Burrito,7.29
6354,Ground Beef Salad,8.19
6355,Steak Salad,8.29
6356,Steak Bowl,8.29
6357,Tortilla Chips,2.19
6358,32oz Cup,2.29
6359,Vegetables Burrito,7.29
6360,Steak Salad,8.29
6361,Tortilla Chips,2.19
6362,16oz Cup,2.09
6363,Vegetables Tacos,7.29
6364,Ground Beef Burrito,8.19
6365,32oz Cup,2.29
6366,Steak Salad,8.29
6367,Tortilla Chips,2.19
6368,16oz Cup,2.09
6369,Steak Salad,8.29
6370,16oz Cup,2.09
6371,Chicken Bowl,7.29
6372,Tortilla Chips,2.19
6373,16oz Cup,2.09
6374,Ground Beef Burrito,8.19
6375,16oz Cup,2.09
6376,Steak Salad,8.29
6377,32oz Cup,2.29
6378,Ground Beef Salad,8.19
6379,16oz Cup,2.09
6380,Steak Burrito,8.29
6381,Tortilla Chips,2.19
6382,Can,2.0
6383,Chicken Burrito,7.29
6384,Can,2.0
6385,Vegetables Bowl,7.29
6386,Tortilla Chips,2.19
6387,32oz Cup,2.29
6388,Vegetables Bowl,7.29
6389,32oz Cup,2.29
6390,Ground Beef Salad,8.19
6391,Tortilla Chips,2.19
6392,Can,2.0
6393,Ground Beef Bowl,8.19
6394,Tortilla Chips,2.19
6395,16oz Cup,2.09
6396,Chicken Tacos,7.29
6397,Chicken Tacos,7.29
6398,16oz Cup,2.09
6399,Vegetables Bowl,7.29
6400,Steak Tacos,8.29
6401,Can,2.0
6402,Steak Burrito,8.29
6403,Tortilla Chips,2.19
6404,32oz Cup,2.29
6405,Ground Beef Burrito,8.19
6406,Can,2.0
6407,Ground Beef Bowl,8.19
6408,Tortilla Chips,2.19
6409,Can,2.0
6410,Vegetables Tacos,7.29
6411,32oz Cup,2.29
6412,Ground Beef Burrito,8.19
6413,Chicken Tacos,7.29
6414,Chicken Tacos,7.29
6415,Chicken Tacos,7.29
6416,16oz Cup,2.09
6417,Vegetables Bowl,7.29
6418,Chicken Bowl,7.29
6419,16oz Cup,2.09
6420,Steak Salad,8.29
6421,Chicken Burrito,7.29
6422,Steak Tacos,8.29
6423,Vegetables Tacos,7.29
6424,Tortilla Chips,2.19
6425,Can,2.0
6426,Chicken Bowl,7.29
6427,Chicken Bowl,7.29
6428,Ground Beef Burrito,8.19
6429,Ground Beef Burrito,8.19
6430,Steak Salad,8.29
6431,Vegetables Bowl,7.29
6432,Steak Bowl,8.29
6433,32oz Cup,2.29
6434,Chicken Salad,7.29
6435,Vegetables Burrito,7.29
6436,Can,2.0
6437,Chicken Bowl,7.29
6438,Chicken Salad,7.29
6439,Tortilla Chips,2.19
6440,32oz Cup,2.29
6441,Ground Beef Bowl,8.19
6442,16oz Cup,2.09
6443,Ground Beef Tacos,8.19
6444,32oz Cup,2.29
6445,Ground Beef Bowl,8.19
6446,Can,2.0
6447,Ground Beef Bowl,8.19
6448,Chicken Salad,7.29
6449,Ground Beef Tacos,8.19
6450,Tortilla Chips,2.19
6451,32oz Cup,2.29
6452,Steak Bowl,8.29
6453,Chicken Burrito,7.29
6454,Ground Beef Bowl,8.19
6455,Tortilla Chips,2.19
6456,16oz Cup,2.09
6457,Ground Beef Bowl,8.19
6458,16oz Cup,2.09
6459,Chicken Salad,7.29
6460,Tortilla Chips,2.19
6461,16oz Cup,2.09
6462,Chicken Salad,7.29
6463,Ground Beef Tacos,8.19
6464,Ground Beef Burrito,8.19
6465,Tortilla Chips,2.19
6466,16oz Cup,2.09
6467,Vegetables Burrito,7.29
6468,Vegetables Burrito,7.29
6469,32oz Cup,2.29
6470,Chicken Bowl,7.29
6471,16oz Cup,2.09
6472,Chicken Tacos,7.29
6473,16oz Cup,2.09
6474,Vegetables Salad,7.29
6475,Tortilla Chips,2.19
6476,16oz Cup,2.09
6477,Chicken Burrito,7.29
6478,Chicken Salad,7.29
6479,Steak Burrito,8.29
6480,Tortilla Chips,2.19
6481,16oz Cup,2.09
6482,Steak Salad,8.29
6483,Tortilla Chips,2.19
6484,32oz Cup,2.29
6485,Vegetables Bowl,7.29
6486,Can,2.0
6487,Vegetables Salad,7.29
6488,Vegetables Salad,7.29
6489,Tortilla Chips,2.19
6490,16oz Cup,2.09
6491,Steak Tacos,8.29
6492,16oz Cup,2.09
6493,Ground Beef Salad,8.19
6494,32oz Cup,2.29
6495,Ground Beef Bowl,8.19
6496,Vegetables Salad,7.29
6497,Tortilla Chips,2.19
6498,Can,2.0
6499,Vegetables Bowl,7.29
6500,Ground Beef Salad,8.19
6501,Ground Beef Burrito,8.19
6502,Can,2.0
6503,Ground Beef Burrito,8.19
6504,16oz Cup,2.09
6505,Ground Beef Tacos,8.19
6506,Tortilla Chips,2.19
6507,32oz Cup,2.29
6508,Ground Beef Burrito,8.19
6509,Tortilla Chips,2.19
6510,Can,2.0
6511,Vegetables Bowl,7.29
6512,Chicken Tacos,7.29
6513,Ground Beef Tacos,8.19
6514,16oz Cup,2.09
6515,Steak Bowl,8.29
6516,32oz Cup,2.29
6517,Steak Burrito,8.29
6518,Steak Bowl,8.29
6519,Tortilla Chips,2.19
6520,16oz Cup,2.09
6521,Chicken Tacos,7.29
6522,Chicken Tacos,7.29
6523,32oz Cup,2.29
6524,Vegetables Tacos,7.29
6525,Steak Salad,8.29
6526,16oz Cup,2.09
6527,Ground Beef Burrito,8.19
6528,32oz Cup,2.29
6529,Steak Bowl,8.29
6530,Steak Salad,8.29
6531,16oz Cup,2.09
6532,Steak Tacos,8.29
6533,16oz Cup,2.09
6534,Chicken Bowl,7.29
6535,16oz Cup,2.09
6536,Vegetables Tacos,7.29
6537,32oz Cup,2.29
6538,Chicken Tacos,7.29
6539,Ground Beef Tacos,8.19
6540,Can,2.0
6541,Vegetables Bowl,7.29
6542,Vegetables Tacos,7.29
6543,Steak Salad,8.29
6544,Chicken Burrito,7.29
6545,Ground Beef Salad,8.19
6546,32oz Cup,2.29
6547,Chicken Salad,7.29
6548,Steak Bowl,8.29
6549,Ground Beef Tacos,8.19
6550,Can,2.0
6551,Steak Burrito,8.29
6552,Can,2.0
6553,Ground Beef Burrito,8.19
6554,Vegetables Burrito,7.29
6555,Chicken Bowl,7.29
6556,16oz Cup,2.09
6557,Ground Beef Bowl,8.19
6558,Tortilla Chips,2.19
6559,16oz Cup,2.09
6560,Ground Beef Bowl,8.19
6561,Steak Tacos,8.29
6562,Vegetables Burrito,7.29
6563,Steak Bowl,8.29
6564,Can,2.0
6565,Ground Beef Salad,8.19
6566,Chicken Burrito,7.29
6567,Steak Salad,8.29
6568,Vegetables Salad,7.29
6569,Tortilla Chips,2.19
6570,32oz Cup,2.29
6571,Chicken Burrito,7.29
6572,Ground Beef Salad,8.19
6573,Tortilla Chips,2.19
6574,Can,2.0
6575,Ground Beef Tacos,8.19
6576,Ground Beef Salad,8.19
6577,Chicken Salad,7.29
6578,Can,2.0
6579,Steak Burrito,8.29
6580,16oz Cup,2.09
6581,Steak Salad,8.29
6582,32oz Cup,2.29
6583,Chicken Tacos,7.29
6584,16oz Cup,2.09
6585,Steak Bowl,8.29
6586,Steak Tacos,8.29
6587,32oz Cup,2.29
6588,Vegetables Tacos,7.29
6589,Can,2.0
6590,Chicken Tacos,7.29
6591,32oz Cup,2.29
6592,Vegetables Salad,7.29
6593,Can,2.0
6594,Chicken Burrito,7.29
6595,Ground Beef Salad,8.19
6596,Tortilla Chips,2.19
6597,16oz Cup,2.09
6598,Vegetables Burrito,7.29
6599,Can,2.0
6600,Ground Beef Bowl,8.19
6601,32oz Cup,2.29
6602,Ground Beef Burrito,8.19
6603,Vegetables Tacos,7.29
6604,Ground Beef Burrito,8.19
6605,32oz Cup,2.29
6606,Ground Beef Tacos,8.19
6607,Ground Beef Bowl,8.19
6608,Can,2.0
6609,Chicken Tacos,7.29
6610,Tortilla Chips,2.19
6611,32oz Cup,2.29
6612,Chicken Tacos,7.29
6613,32oz Cup,2.29
6614,Chicken Burrito,7.29
6615,Vegetables Salad,7.29
6616,Tortilla Chips,2.19
6617,Can,2.0
6618,Chicken Bowl,7.29
6619,Can,2.0
6620,Steak Tacos,8.29
6621,16oz Cup,2.09
6622,Chicken Burrito,7.29
6623,Tortilla Chips,2.19
6624,16oz Cup,2.09
6625,Steak Burrito,8.29
6626,Steak Bowl,8.29
6627,Can,2.0
6628,Ground Beef Tacos,8.19
6629,Steak Salad,8.29
6630,Tortilla Chips,2.19
6631,32oz Cup,2.29
6632,Chicken Burrito,7.29
6633,Chicken Bowl,7.29
6634,32oz Cup,2.29
6635,Ground Beef Bowl,8.19
6636,Vegetables Bowl,7.29
6637,Vegetables Burrito,7.29
6638,Tortilla Chips,2.19
6639,16oz Cup,2.09
6640,Steak Bowl,8.29
6641,Ground Beef Bowl,8.19
6642,Steak Salad,8.29
6643,32oz Cup,2.29
6644,Ground Beef Tacos,8.19
6645,Can,2.0
6646,Chicken Salad,7.29
6647,Steak Tacos,8.29
6648,Tortilla Chips,2.19
6649,32oz Cup,2.29
6650,Chicken Burrito,7.29
6651,Can,2.0
6652,Ground Beef Tacos,8.19
6653,16oz Cup,2.09
6654,Chicken Burrito,7.29
6655,Vegetables Tacos,7.29
6656,Steak Bowl,8.29
6657,16oz Cup,2.09
6658,Ground Beef Tacos,8.19
6659,Chicken Tacos,7.29
6660,Tortilla Chips,2.19
6661,Can,2.0
6662,Ground Beef Salad,8.19
6663,Tortilla Chips,2.19
6664,Can,2.0
6665,Chicken Burrito,7.29
6666,Steak Burrito,8.29
6667,Can,2.0
6668,Vegetables Salad,7.29
6669,Chicken Bowl,7.29
6670,Ground Beef Tacos,8.19
6671,Ground Beef Bowl,8.19
6672,32oz Cup,2.29
6673,Chicken Tacos,7.29
6674,Tortilla Chips,2.19
6675,16oz Cup,2.09
6676,Chicken Burrito,7.29
6677,Tortilla Chips,2.19
6678,Can,2.0
6679,Steak Salad,8.29
6680,32oz Cup,2.29
6681,Chicken Salad,7.29
6682,Ground Beef Burrito,8.19
6683,Can,2.0
6684,Vegetables Salad,7.29
6685,Chicken Burrito,7.29
6686,16oz Cup,2.09
6687,Ground Beef Salad,8.19
6688,Can,2.0
6689,Vegetables Burrito,7.29
6690,Steak Salad,8.29
6691,Ground Beef Salad,8.19
6692,Can,2.0
6693,Ground Beef Bowl,8.19
6694,Can,2.0
6695,Ground Beef Salad,8.19
6696,32oz Cup,2.29
6697,Chicken Bowl,7.29
6698,Steak Burrito,8.29
6699,Can,2.0
6700,Steak Tacos,8.29
6701,32oz Cup,2.29
6702,Ground Beef Bowl,8.19
6703,Vegetables Bowl,7.29
6704,Steak Salad,8.29
6705,Ground Beef Salad,8.19
6706,Can,2.0
6707,Ground Beef Tacos,8.19
6708,Vegetables Salad,7.29
6709,Vegetables Burrito,7.29
6710,Ground Beef Burrito,8.19
6711,Ground Beef Burrito,8.19
6712,Can,2.0
6713,Steak Tacos,8.29
6714,16oz Cup,2.09
6715,Vegetables Tacos,7.29
6716,32oz Cup,2.29
6717,Vegetables Tacos,7.29
6718,32oz Cup,2.29
6719,Ground Beef Salad,8.19
6720,Chicken Salad,7.29
6721,Vegetables Burrito,7.29
6722,16oz Cup,2.09
6723,Chicken Tacos,7.29
6724,Tortilla Chips,2.19
6725,32oz Cup,2.29
6726,Steak Bowl,8.29
6727,Can,2.0
6728,Chicken Tacos,7.29
6729,Tortilla Chips,2.19
6730,32oz Cup,2.29
6731,Chicken Salad,7.29
6732,Can,2.0
6733,Ground Beef Burrito,8.19
6734,16oz Cup,2.09
6735,Ground Beef Bowl,8.19
6736,16oz Cup,2.09
6737,Chicken Burrito,7.29
6738,16oz Cup,2.09
6739,Chicken Tacos,7.29
6740,Vegetables Salad,7.29
6741,Tortilla Chips,2.19
6742,16oz Cup,2.09
6743,Vegetables Bowl,7.29
6744,Ground Beef Tacos,8.19
6745,Vegetables Bowl,7.29
6746,Tortilla Chips,2.19
6747,Can,2.0
6748,Ground Beef Bowl,8.19
6749,Tortilla Chips,2.19
6750,16oz Cup,2.09
6751,Vegetables Tacos,7.29
6752,Chicken Bowl,7.29
6753,Vegetables Burrito,7.29
6754,16oz Cup,2.09
6755,Steak Salad,8.29
6756,16oz Cup,2.09
6757,Chicken Tacos,7.29
6758,32oz Cup,2.29
6759,Vegetables Tacos,7.29
6760,Can,2.0
6761,Vegetables Tacos,7.29
6762,32oz Cup,2.29
6763,Ground Beef Bowl,8.19
6764,Chicken Tacos,7.29
6765,16oz Cup,2.09
6766,Vegetables Bowl,7.29
6767,Can,2.0
6768,Chicken Salad,7.29
6769,16oz Cup,2.09
6770,Steak Bowl,8.29
6771,16oz Cup,2.09
6772,Ground Beef Burrito,8.19
6773,Tortilla Chips,2.19
6774,32oz Cup,2.29
6775,Steak Salad,8.29
6776,32oz Cup,2.29
6777,Steak Salad,8.29
6778,Chicken Tacos,7.29
6779,Can,2.0
6780,Chicken Burrito,7.29
6781,Chicken Burrito,7.29
6782,Ground Beef Bowl,8.19
6783,Steak Burrito,8.29
6784,Tortilla Chips,2.19
6785,32oz Cup,2.29
6786,Steak Tacos,8.29
6787,Vegetables Tacos,7.29
6788,Chicken Burrito,7.29
6789,32oz Cup,2.29
6790,Chicken Bowl,7.29
6791,Chicken Tacos,7.29
6792,16oz Cup,2.09
6793,Steak Tacos,8.29
6794,32oz Cup,2.29
6795,Chicken Salad,7.29
6796,Ground Beef Burrito,8.19
6797,Can,2.0
6798,Chicken Salad,7.29
6799,Steak Burrito,8.29
6800,Vegetables Bowl,7.29
6801,Tortilla Chips,2.19
6802,32oz Cup,2.29
6803,Vegetables Burrito,7.29
6804,Vegetables Tacos,7.29
6805,Chicken Tacos,7.29
6806,16oz Cup,2.09
6807,Chicken Burrito,7.29
6808,Tortilla Chips,2.19
6809,32oz Cup,2.29
6810,Vegetables Bowl,7.29
6811,Steak Salad,8.29
6812,Chicken Tacos,7.29
6813,Steak Bowl,8.29
6814,Chicken Bowl,7.29
6815,32oz Cup,2.29
6816,Steak Tacos,8.29
6817,32oz Cup,2.29
6818,Vegetables Tacos,7.29
6819,Tortilla Chips,2.19
6820,16oz Cup,2.09
6821,Chicken Tacos,7.29
6822,Steak Burrito,8.29
6823,Chicken Bowl,7.29
6824,Chicken Tacos,7.29
6825,Chicken Salad,7.29
6826,Ground Beef Salad,8.19
6827,16oz Cup,2.09
6828,Ground Beef Tacos,8.19
6829,Chicken Bowl,7.29
6830,Ground Beef Tacos,8.19
6831,32oz Cup,2.29
6832,Ground Beef Tacos,8.19
6833,Chicken Bowl,7.29
6834,Steak Burrito,8.29
6835,Can,2.0
6836,Vegetables Tacos,7.29
6837,Steak Salad,8.29
6838,Tortilla Chips,2.19
6839,16oz Cup,2.09
6840,Chicken Tacos,7.29
6841,Tortilla Chips,2.19
6842,32oz Cup,2.29
6843,Steak Burrito,8.29
6844,Vegetables Bowl,7.29
6845,Tortilla Chips,2.19
6846,16oz Cup,2.09
6847,Chicken Burrito,7.29
6848,Steak Salad,8.29
6849,32oz Cup,2.29
6850,Vegetables Bowl,7.29
6851,Can,2.0
6852,Ground Beef Burrito,8.19
6853,Can,2.0
6854,Vegetables Salad,7.29
6855,Can,2.0
6856,Vegetables Tacos,7.29
6857,Tortilla Chips,2.19
6858,32oz Cup,2.29
6859,Steak Salad,8.29
6860,16oz Cup,2.09
6861,Vegetables Tacos,7.29
6862,Can,2.0
6863,Chicken Tacos,7.29
6864,Vegetables Bowl,7.29
6865,Ground Beef Burrito,8.19
6866,32oz Cup,2.29
6867,Steak Salad,8.29
6868,Vegetables Tacos,7.29
6869,Chicken Salad,7.29
6870,Tortilla Chips,2.19
6871,16oz Cup,2.09
6872,Steak Bowl,8.29
